course_id,Enrol_Num,Course_name,course_code,on_demand,on_demand_duration,Month,Year,Minimum_Enrolment,prerequisite_course_code,credit,learning_hours,course_fee,maximum_capacity,is_external,Month_Diff
542,2,FOER03,FOER,0,\N,MAR,2016,0,\N,0.5,25,299,500,0,15
641,11,FOER03,FOER,0,\N,MAR,2017,0,\N,0.5,25,299,500,0,27
682,7,FOER03,FOER,0,\N,MAR,2018,0,\N,0.5,25,299,500,0,39
