course_id,Enrol_Num,Course_name,course_code,on_demand,on_demand_duration,Month,Year,Minimum_Enrolment,prerequisite_course_code,credit,learning_hours,course_fee,maximum_capacity,is_external,Month_Diff
514,38,FONP02,FONP,0,\N,OCT,2015,0,\N,0.75,40,399,500,0,10
606,56,FONP02,FONP,0,\N,OCT,2016,0,\N,0.75,40,399,500,0,22
719,56,FONP02,FONP,0,\N,OCT,2017,0,\N,0.75,40,399,500,0,34
782,2,FONP02,FONP,0,\N,OCT,2018,0,\N,0.75,40,399,500,0,46
