course_id,Enrol_Num,Course_name,course_code,on_demand,on_demand_duration,Month,Year,Minimum_Enrolment,prerequisite_course_code,credit,learning_hours,course_fee,maximum_capacity,is_external,Month_Diff
499,35,FONP01,FONP,0,\N,JUL,2015,0,\N,0.75,40,399,500,0,7
567,43,FONP01,FONP,0,\N,JUL,2016,0,\N,0.75,40,399,500,0,19
678,47,FONP01,FONP,0,\N,JUL,2017,0,\N,0.75,40,399,500,0,31
764,17,FONP01,FONP,0,\N,JUL,2018,0,\N,0.75,40,399,500,0,43
